"Country","Percentile","Year","Value","Type"
"Argentina","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"France","p90p100",2013,0.326316506,"Top 10% | share | adults | equal split"
"France","p90p100",2014,0.326292515,"Top 10% | share | adults | equal split"
"France","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"France","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"France","p90p100",1990,0.349898189,"Top 10% | share | adults | individual"
"France","p90p100",1991,0.34779501,"Top 10% | share | adults | individual"
"France","p90p100",1992,0.342015892,"Top 10% | share | adults | individual"
"France","p90p100",1993,0.340075612,"Top 10% | share | adults | individual"
"France","p90p100",1994,0.34161371,"Top 10% | share | adults | individual"
"France","p90p100",1995,0.340592086,"Top 10% | share | adults | individual"
"France","p90p100",1996,0.347384393,"Top 10% | share | adults | individual"
"France","p90p100",1997,0.348279715,"Top 10% | share | adults | individual"
"France","p90p100",1998,0.352495104,"Top 10% | share | adults | individual"
"France","p90p100",1999,0.352176487,"Top 10% | share | adults | individual"
"France","p90p100",2000,0.355267286,"Top 10% | share | adults | individual"
"France","p90p100",2001,0.355728209,"Top 10% | share | adults | individual"
"France","p90p100",2002,0.348832488,"Top 10% | share | adults | individual"
"France","p90p100",2003,0.350618511,"Top 10% | share | adults | individual"
"France","p90p100",2004,0.351919204,"Top 10% | share | adults | individual"
"France","p90p100",2005,0.349996001,"Top 10% | share | adults | individual"
"France","p90p100",2006,0.351188988,"Top 10% | share | adults | individual"
"France","p90p100",2007,0.356235087,"Top 10% | share | adults | individual"
"France","p90p100",2008,0.354706913,"Top 10% | share | adults | individual"
"France","p90p100",2009,0.340828806,"Top 10% | share | adults | individual"
"France","p90p100",2010,0.347051889,"Top 10% | share | adults | individual"
"France","p90p100",2011,0.348112494,"Top 10% | share | adults | individual"
"France","p90p100",2012,0.338211894,"Top 10% | share | adults | individual"
"France","p90p100",2013,0.336159587,"Top 10% | share | adults | individual"
"France","p90p100",2014,0.335579991,"Top 10% | share | adults | individual"
"France","p90p100",2015,NA,"Top 10% | share | adults | individual"
"France","p90p100",2016,NA,"Top 10% | share | adults | individual"
"France","p90p100",1990,0.343166888,"Top 10% | share | adults | tax unit"
"France","p90p100",1991,0.339255303,"Top 10% | share | adults | tax unit"
"France","p90p100",1992,0.340144396,"Top 10% | share | adults | tax unit"
"France","p90p100",1993,0.339918613,"Top 10% | share | adults | tax unit"
"France","p90p100",1994,0.343113989,"Top 10% | share | adults | tax unit"
"France","p90p100",1995,0.344291598,"Top 10% | share | adults | tax unit"
"France","p90p100",1996,0.350546002,"Top 10% | share | adults | tax unit"
"France","p90p100",1997,0.354002595,"Top 10% | share | adults | tax unit"
"France","p90p100",1998,0.359320313,"Top 10% | share | adults | tax unit"
"France","p90p100",1999,0.360106796,"Top 10% | share | adults | tax unit"
"France","p90p100",2000,0.364108414,"Top 10% | share | adults | tax unit"
"France","p90p100",2001,0.367327601,"Top 10% | share | adults | tax unit"
"France","p90p100",2002,0.363384187,"Top 10% | share | adults | tax unit"
"France","p90p100",2003,0.366683006,"Top 10% | share | adults | tax unit"
"France","p90p100",2004,0.369360685,"Top 10% | share | adults | tax unit"
"France","p90p100",2005,0.367803305,"Top 10% | share | adults | tax unit"
"France","p90p100",2006,0.367402703,"Top 10% | share | adults | tax unit"
"France","p90p100",2007,0.37292701,"Top 10% | share | adults | tax unit"
"France","p90p100",2008,0.370307893,"Top 10% | share | adults | tax unit"
"France","p90p100",2009,0.355766296,"Top 10% | share | adults | tax unit"
"France","p90p100",2010,0.362176597,"Top 10% | share | adults | tax unit"
"France","p90p100",2011,0.364271492,"Top 10% | share | adults | tax unit"
"France","p90p100",2012,0.3556104,"Top 10% | share | adults | tax unit"
"France","p90p100",2013,0.34976989,"Top 10% | share | adults | tax unit"
"France","p90p100",2014,0.349627912,"Top 10% | share | adults | tax unit"
"France","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"France","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Germany","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1992,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1993,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1994,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1995,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1996,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1997,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1998,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1999,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2000,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2001,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2002,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2003,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2004,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2005,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2006,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2007,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2008,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Germany","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1992,0.333772689,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1995,0.316749036,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1998,0.355294466,"Top 10% | share | adults | tax unit"
"Germany","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2001,0.361672431,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2002,0.361104161,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2003,0.355187982,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2004,0.360098124,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2005,0.385120958,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2006,0.383529931,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2007,0.395453364,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2008,0.400285572,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2009,0.398217619,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2010,0.397035062,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2011,0.393875718,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2012,0.39447391,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2013,0.403422505,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Germany","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1990,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1991,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1992,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1993,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1994,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1995,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1996,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1997,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1998,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1999,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2000,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2001,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2002,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2003,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2004,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2005,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2006,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2007,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2008,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2009,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2010,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2011,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2012,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2013,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2014,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2015,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",2016,NA,"Top 10% | share | adults | equal split"
"Hungary","p90p100",1990,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",1991,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",1992,0.25616,"Top 10% | share | adults | individual"
"Hungary","p90p100",1993,0.259,"Top 10% | share | adults | individual"
"Hungary","p90p100",1994,0.26292,"Top 10% | share | adults | individual"
"Hungary","p90p100",1995,0.25316,"Top 10% | share | adults | individual"
"Hungary","p90p100",1996,0.25883,"Top 10% | share | adults | individual"
"Hungary","p90p100",1997,0.26713,"Top 10% | share | adults | individual"
"Hungary","p90p100",1998,0.2694,"Top 10% | share | adults | individual"
"Hungary","p90p100",1999,0.28342,"Top 10% | share | adults | individual"
"Hungary","p90p100",2000,0.28401,"Top 10% | share | adults | individual"
"Hungary","p90p100",2001,0.29487,"Top 10% | share | adults | individual"
"Hungary","p90p100",2002,0.29673,"Top 10% | share | adults | individual"
"Hungary","p90p100",2003,0.29798,"Top 10% | share | adults | individual"
"Hungary","p90p100",2004,0.28916,"Top 10% | share | adults | individual"
"Hungary","p90p100",2005,0.30074,"Top 10% | share | adults | individual"
"Hungary","p90p100",2006,0.31235,"Top 10% | share | adults | individual"
"Hungary","p90p100",2007,0.3344,"Top 10% | share | adults | individual"
"Hungary","p90p100",2008,0.32095,"Top 10% | share | adults | individual"
"Hungary","p90p100",2009,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2010,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2011,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2012,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2013,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2014,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2015,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",2016,NA,"Top 10% | share | adults | individual"
"Hungary","p90p100",1990,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1991,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1992,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1993,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1994,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1995,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1996,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1997,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1998,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",1999,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2000,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2001,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2002,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2003,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2004,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2005,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2006,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2007,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2008,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2009,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2010,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2011,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2012,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2013,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2014,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2015,NA,"Top 10% | share | adults | tax unit"
"Hungary","p90p100",2016,NA,"Top 10% | share | adults | tax unit"
"India","p90p100",1990,0.334924519,"Top 10% | share | adults | equal split"
"India","p90p100",1991,0.340971082,"Top 10% | share | adults | equal split"
"India","p90p100",1992,0.350551397,"Top 10% | share | adults | equal split"
"India","p90p100",1993,0.367084682,"Top 10% | share | adults | equal split"
"India","p90p100",1994,0.382394254,"Top 10% | share | adults | equal split"
"India","p90p100",1995,0.382952482,"Top 10% | share | adults | equal split"
"India","p90p100",1996,0.37942645,"Top 10% | share | adults | equal split"
"India","p90p100",1997,0.38740477,"Top 10% | share | adults | equal split"
"India","p90p100",1998,0.392359376,"Top 10% | share | adults | equal split"
"India","p90p100",1999,0.394896001,"Top 10% | share | adults | equal split"
"India","p90p100",2000,0.398689121,"Top 10% | share | adults | equal split"
"India","p90p100",2001,0.409517825,"Top 10% | share | adults | equal split"
"India","p90p100",2002,0.420553118,"Top 10% | share | adults | equal split"
"India","p90p100",2003,0.431787908,"Top 10% | share | adults | equal split"
"India","p90p100",2004,0.443214119,"Top 10% | share | adults | equal split"
